variant,frame,fr_source,horizon,n_obs,alpha,beta,beta_se_nw,t_nw,t_hh,pvalue_nw,r2_in,r2_oos,cw_stat,cw_pvalue,p_neg,p_neg_ci_lo,p_neg_ci_hi,p_below_5pct,rho_ar1,beta_stambaugh
cape,current_regime,robustness_shiller_only,h_120m,1565,0.06990019308965503,-0.020076735226680128,0.004961601531881534,-4.0464223290955506,-4.063288153034017,5.454655145790706e-05,0.2607382370558511,0.2836732607256237,13.718173671275904,0.0,0.16293929712460065,0.12460063897763578,0.20766773162939298,0.21405750798722045,0.9840588998694589,-0.02006071974064494
qratio,long_run,primary,h_12m,841,0.11904524556420652,-0.02524665747486688,0.014392161802703482,-1.754194944509618,-1.6101085391978536,0.07976217116713047,0.020065547140021067,-0.005860184060377804,-0.0032771759526294213,0.5013074017075949,0.3273809523809524,0.25595238095238093,0.4019345238095237,0.4226190476190476,0.9918376995224519,-0.025155747640953283
qratio,long_run,primary,h_36m,817,0.10851752557782253,-0.016552171678779818,0.009005873907479126,-1.8379306493547176,-1.5191278413922127,0.06643644386359661,0.0305504838179389,0.0003494801433063799,0.8076236928351991,0.20965362162233425,0.147239263803681,0.10429447852760736,0.2085889570552147,0.22085889570552147,0.9913970279133105,-0.016581984729551445
qratio,long_run,primary,h_60m,793,0.10609738744637608,-0.020749283229020334,0.009035788252055886,-2.296344563441857,-1.935135596410768,0.02191677522664559,0.0786897984104391,0.017331356647002916,2.7945123417991096,0.0025989028351225407,0.03773584905660377,0.012578616352201259,0.07547169811320754,0.1509433962264151,0.9916742138765465,-0.020651592559316503
qratio,long_run,primary,h_120m,733,0.10227349050010066,-0.02959843295245353,0.008548006986976437,-3.46261216182311,-3.2991964037297183,0.0005660913906602336,0.33484699309817767,0.2092109812163987,8.769635348596537,0.0,0.13013698630136986,0.07534246575342465,0.18493150684931506,0.3972602739726027,0.9913512904731179,-0.02948171432274691
qratio,long_run,robustness_spxtr_only,h_60m,401,0.11251460749094237,-0.03217569580347729,0.035844653612211966,-0.8976428159014294,-0.7777887382196258,0.3699173207991462,0.028722120526712858,-0.488731065865023,-5.316470817217427,0.9999999471004093,0.275,0.1875,0.375,0.2875,0.9838463367276944,-0.03181327405694334
qratio,long_run,robustness_spxtr_only,h_120m,341,0.10366346349074508,-0.07440314546757121,0.039927718881465186,-1.8634459356031439,-1.6018683757863474,0.06326403578492953,0.3115506160452598,-1.7122233063748218,-4.569902859380979,0.9999975602483264,0.3382352941176471,0.22757352941176473,0.4636029411764703,0.4411764705882353,0.9818488002657569,-0.07363793746009181
qratio,long_run,robustness_shiller_only,h_60m,792,0.06754394226258799,-0.007288911828148181,0.011962802185346873,-0.6092980319507667,-0.5248277384219528,0.5425020928019814,0.00859237000249502,0.004114631685885772,1.460908791402952,0.07202023682648873,0.14465408805031446,0.09433962264150944,0.20125786163522014,0.3522012578616352,0.991667613394789,-0.00714747483483497
qratio,long_run,robustness_shiller_only,h_120m,732,0.06340397258651465,-0.022976121579907298,0.010159562232952436,-2.2615267324594446,-2.695862328099307,0.024020076287706527,0.17000622920800135,0.15829038540661589,8.44535785481668,0.0,0.3424657534246575,0.2671232876712329,0.4246575342465753,0.5136986301369864,0.9913469040430924,-0.022796500160384547
qratio,current_regime,primary,h_12m,841,0.1177338886864137,-0.043851149116043826,0.015955846626222524,-2.7482809369687073,-2.1490613394304567,0.006119487960374842,0.07843755165649169,-0.13811766135857528,-0.21136438748651062,0.5836985281811546,0.20238095238095238,0.14568452380952382,0.2619047619047619,0.32142857142857145,0.955119299179471,-0.04379818024705133
qratio,current_regime,primary,h_36m,817,0.10790836230423206,-0.018099912403603986,0.016365268213288823,-1.105995463545572,-0.9706820227721619,0.26905484401890695,0.0480821574803062,-0.04702949233005205,-0.36577866315690133,0.6427348787324206,0.06134969325153374,0.027453987730061358,0.10429447852760736,0.10429447852760736,0.9556067898084915,-0.01813279127909648
qratio,current_regime,primary,h_60m,793,0.1057403042419076,-0.015068666752043647,0.011902202613479542,-1.2660401810819457,-1.425102834141043,0.20587143105148595,0.054728227343836755,-0.0009464524247384531,1.3597677722249963,0.0869517119408385,0.03164556962025317,0.006329113924050633,0.056962025316455694,0.21518987341772153,0.9554356822681875,-0.015047910352323914
qratio,current_regime,primary,h_120m,733,0.10333356418778669,-0.021669562350465858,0.0043647303996599,-4.9646966401760695,,8.570158760206636e-07,0.24060995953006048,0.3297414503965489,9.076294225764414,0.0,0.0,0.0,0.0,0.2054794520547945,0.9564008836431956,-0.02162062694747757
qratio,current_regime,robustness_spxtr_only,h_60m,401,0.11099213022981204,-0.011116780303738668,0.02125996222269138,-0.5228974627186027,-0.6029092070534355,0.6013358460909127,0.023304139633561927,-0.06185943049402498,-1.7452551400435523,0.9595297665539044,0.0,0.0,0.0,0.1125,0.979881692746705,-0.010985325854367992
qratio,current_regime,robustness_spxtr_only,h_120m,341,0.10801944038771255,-0.028519179079040256,0.006797499542327335,-4.195539683593098,,3.480397268178742e-05,0.37855345010119434,-0.8030844934045873,2.574287224751542,0.005022342398389612,0.0,0.0,0.0,0.04411764705882353,0.9818726421258246,-0.028213750773061264
qratio,current_regime,robustness_shiller_only,h_60m,792,0.06755044556577053,-0.011930610534288792,0.012277028155418007,-0.9717832673555988,-1.0794419793312178,0.33145582168768567,0.03038161771017933,-0.016604579799827324,0.06169404590185969,0.47540324081042795,0.20253164556962025,0.14224683544303798,0.26582278481012656,0.3227848101265823,0.9554328838530401,-0.011916533822253448
qratio,current_regime,robustness_shiller_only,h_120m,732,0.06437490355305121,-0.02057421146959041,0.003943958515025029,-5.216639929454188,,2.3760661792086336e-07,0.18284459682804033,0.27015335589448874,9.851004579462092,0.0,0.2671232876712329,0.19863013698630136,0.3424657534246575,0.3767123287671233,0.9564020062398446,-0.02052454255861495
ey_deficit,long_run,primary,h_12m,1674,0.11338788851149728,0.001486996317287104,0.011773307478265,0.1263023428235681,0.10521402966079679,0.899507787397152,7.462140922631644e-05,-0.0024547334692865963,-2.1595664224610176,0.9845968749321163,0.1791044776119403,0.14029850746268657,0.21947761194029844,0.2716417910447761,0.9759658237471747,0.0016031223321611421
ey_deficit,long_run,primary,h_36m,1650,0.09711457394219836,-0.008585768540170256,0.009477320227351755,-0.9059278714030934,-0.7496702548988842,0.3651064593413049,0.008748491401044056,-0.003118709258093544,0.6019327439832971,0.2736094535881417,0.20606060606060606,0.16363636363636364,0.2545454545454545,0.3,0.9757808713368065,-0.008544296378187929
ey_deficit,long_run,primary,h_60m,1626,0.09467747281396713,-0.009277552158206168,0.007274890387586122,-1.275284116175467,-1.1151036250915887,0.2023910978484765,0.01738742829711093,0.0014303514760203306,1.6807084492753863,0.046409779313843935,0.06153846153846154,0.04,0.08923076923076922,0.2246153846153846,0.9757335286190342,-0.009246844563211318
ey_deficit,long_run,primary,h_120m,1566,0.09034941741784926,-0.017608062707412286,0.004699381578985984,-3.746889332449503,-3.4433858900055636,0.00018554569791961168,0.1623471121477721,0.04262448613610503,5.6836290961542,6.593305013069539e-09,0.003194888178913738,0.0,0.012779552715654952,0.16293929712460065,0.9757003888292662,-0.01757478593972478
ey_deficit,long_run,robustness_spxtr_only,h_60m,401,0.12241407556377802,-0.07069835165275097,0.04790168736287554,-1.4759052456165282,-1.602118453070359,0.140758043762961,0.1093979472001313,0.17074105059054712,6.630355083784264,1.6744050590489223e-11,0.0,0.0,0.0,0.0,0.9882733276403232,-0.07037287647718864
ey_deficit,long_run,robustness_spxtr_only,h_120m,341,0.12132212106761979,-0.08461010877132098,0.02171536799735464,-3.8963239665856992,-5.5397036410002425,0.00011768516670123938,0.34651830409820694,-0.274900833728142,8.194564117425973,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.9877040556213051,-0.08409943105881779
ey_deficit,long_run,robustness_shiller_only,h_60m,1625,0.06706299214157034,-0.005822606517983879,0.005653608669869615,-1.029892031440896,-0.9599316479351664,0.3032141435800353,0.006834362416188178,0.0007507997159740265,1.1566092110939679,0.12371602863133035,0.16615384615384615,0.1276153846153846,0.20307692307692307,0.3323076923076923,0.9757349357614646,-0.005780440054568783
ey_deficit,long_run,robustness_shiller_only,h_120m,1565,0.0610258702518655,-0.017336942909222663,0.004014176195163442,-4.318929231385362,-3.8870944576505098,1.6665558415883545e-05,0.14676542502460632,0.05473247645597368,6.551382820300981,2.8503310822713956e-11,0.1501597444089457,0.11182108626198083,0.19169329073482427,0.402555910543131,0.9756977268125661,-0.017293313461119498
ey_deficit,current_regime,primary,h_12m,1674,0.11313652646727108,0.002831278075800389,0.01384385478344537,0.20451515275832433,0.16951747445202456,0.8379758434052007,0.00020209590904429753,-0.007245434742367163,-4.051462253727296,0.9999745507309107,0.2298507462686567,0.18507462686567164,0.2716417910447761,0.3582089552238806,0.9583699337237608,0.00289591344604589
ey_deficit,current_regime,primary,h_36m,1650,0.09952815774151691,-0.006208382665014917,0.010232156547716306,-0.6067521187799413,-0.5089234081111732,0.5440990039697612,0.003434805706887034,0.008316567271699049,5.76241720433699,4.145886078887884e-09,0.03939393939393939,0.021212121212121213,0.06363636363636363,0.1787878787878788,0.9583928718031395,-0.006184987236026449
ey_deficit,current_regime,primary,h_60m,1626,0.09748314922752245,-0.005226632693968727,0.00947773752459703,-0.5514641738499664,-0.5172735350177833,0.5813913850957082,0.004135398138958912,0.010716674332854281,8.611573656581227,0.0,0.018461538461538463,0.006153846153846154,0.033846153846153845,0.20307692307692307,0.958355917530261,-0.005210047281209713
ey_deficit,current_regime,primary,h_120m,1566,0.09541373378630993,-0.019820602555658012,0.00470694142813911,-4.210930358547948,-5.284443602821691,2.6881087210624097e-05,0.15322229178027968,0.13386442388645414,11.630714013430897,0.0,0.0,0.0,0.0,0.08626198083067092,0.9580013838096583,-0.01978723114930495
ey_deficit,current_regime,robustness_spxtr_only,h_60m,401,0.10610018591988814,-0.04364274875368594,0.0434049099418011,-1.0054795370432457,-1.0110878184689913,0.31527537116080506,0.06136564869384664,0.16818578102109216,7.3164532433906375,1.2734258092450546e-13,0.0,0.0,0.0,0.0,0.9939502728244837,-0.04343223438805685
ey_deficit,current_regime,robustness_spxtr_only,h_120m,341,0.10178538229205521,-0.05788771906304549,0.02466221703837963,-2.3472228377911017,-3.0918847092828554,0.019488739520621596,0.21946167455391163,-0.12551560396748118,7.599043359110373,1.4876988529977098e-14,0.0,0.0,0.0,0.0,0.9932545107540458,-0.05750712823608279
ey_deficit,current_regime,robustness_shiller_only,h_60m,1625,0.06907121750162146,-8.475488961386335e-05,0.0074798785953287695,-0.01133105150487246,-0.012588115382981864,0.9909607150058244,1.0849640569299268e-06,-0.0026337109242922097,-1.727582597434484,0.9579684574849983,0.13538461538461538,0.09992307692307692,0.1723076923076923,0.32,0.958341505466401,-6.712351406390656e-05
ey_deficit,current_regime,robustness_shiller_only,h_120m,1565,0.06624767645841377,-0.015726325562022005,0.004297145555059686,-3.65971442217148,-4.891660468556911,0.000260888984335753,0.08993753023620454,0.08545582204889679,11.720646319383103,0.0,0.03514376996805112,0.01597444089456869,0.054313099041533544,0.24600638977635783,0.958003199003189,-0.015693748762364193
mean_reversion,long_run,primary,h_12m,1794,0.10372137053593049,-0.02391645089624006,0.008149422455260166,-2.934741820974421,-2.448123964717521,0.0033807296678627957,0.04138733083780477,0.011669833439648114,3.678795146976707,0.0001171691971471045,0.35376044568245124,0.3064066852367688,0.4011142061281337,0.4596100278551532,0.9927119757477626,-0.023650217171574422
mean_reversion,long_run,primary,h_36m,1770,0.09158985358521739,-0.023042569171125987,0.006531069925885136,-3.5281461433752903,-2.8527808423609704,0.000429174265704112,0.13136482948048023,0.03343627554731632,5.650112113918285,8.017161268192297e-09,0.2655367231638418,0.2231638418079096,0.3122175141242937,0.4632768361581921,0.9923544960093842,-0.0229694624356748
mean_reversion,long_run,primary,h_60m,1746,0.08836950257934004,-0.021706837251501344,0.004855962468134632,-4.470141067593507,-4.2274321331895095,8.320096638113193e-06,0.2004784336462787,0.08115127731261396,8.6506883217709,0.0,0.1518624641833811,0.1174785100286533,0.18775071633237816,0.5816618911174785,0.9923826196622848,-0.02167967342154201
mean_reversion,long_run,primary,h_120m,1686,0.0875106885779952,-0.014159332149338436,0.00447789364305898,-3.162051910564312,-2.856247132983161,0.0015945334441508571,0.20924382476057202,0.15396564644862654,12.44622913647296,0.0,0.08902077151335312,0.06075667655786351,0.11869436201780416,0.47181008902077154,0.9917251571244132,-0.014153394564022787
mean_reversion,long_run,robustness_spxtr_only,h_60m,401,0.14537165004755973,-0.06532786371641454,0.02976373069291384,-2.1948815620740656,-1.814185194909138,0.028747633804962446,0.2984913929779075,-0.5837916512992976,2.195548410826013,0.014062141118336147,0.3625,0.2625,0.4625,0.4375,0.9937578957765693,-0.06517973904913685
mean_reversion,long_run,robustness_spxtr_only,h_120m,341,0.12998222486609687,-0.06871384361014946,0.012361979030423338,-5.55848245989108,-8.332230358601356,5.518337751418366e-08,0.6182141907120662,-0.35929240845997956,2.6420541255021117,0.0041202442907636305,0.0,0.0,0.0,0.11764705882352941,0.9882439535886492,-0.06861200636600671
mean_reversion,long_run,robustness_shiller_only,h_60m,1745,0.06386537170189932,-0.01914734154017924,0.00535880119584888,-3.5730643553284747,-3.2137409357099997,0.00036242138842149964,0.15595358728256725,0.10273504854721494,10.135146835831126,0.0,0.20916905444126074,0.17041547277936964,0.2521489971346705,0.49283667621776506,0.9923787068683905,-0.019131175662925375
mean_reversion,long_run,robustness_shiller_only,h_120m,1685,0.06135293193236124,-0.015174806763869076,0.0034298310804349846,-4.424359803149415,-3.8000763712001944,1.0293202774628378e-05,0.22958799958155762,0.19661057015702044,14.504952872864665,0.0,0.14540059347181009,0.10979228486646884,0.18397626112759644,0.49554896142433236,0.9917290643703449,-0.015165395619865402
mean_reversion,current_regime,primary,h_12m,1794,0.11349905800334155,-0.040983989848742894,0.010411291945503985,-3.9364941510876976,-3.159462318982609,8.584191484541118e-05,0.09368629048838462,0.10147603502201163,9.349501869465985,0.0,0.3788300835654596,0.3286908077994429,0.42896935933147634,0.4735376044568245,0.9802805741932408,-0.040805549826089145
mean_reversion,current_regime,primary,h_36m,1770,0.10149744788210918,-0.040522788854395544,0.007079133000719265,-5.72425872635509,-5.336820734341668,1.2179479623137268e-08,0.3203649308503449,0.29113229494601,13.931198954495883,0.0,0.12994350282485875,0.096045197740113,0.1638418079096045,0.2655367231638418,0.9802767446628495,-0.04045956967389777
mean_reversion,current_regime,primary,h_60m,1746,0.0981030721270426,-0.035050644348419806,0.005361601572831618,-6.537345953871119,-5.423732867277855,8.199744582705951e-11,0.42058987879893583,0.404386409577593,17.231787424867278,0.0,0.10028653295128939,0.07163323782234957,0.1318051575931232,0.36103151862464183,0.9803970646197541,-0.03502127612857624
mean_reversion,current_regime,primary,h_120m,1686,0.09479962954291606,-0.02248271379729058,0.003937380912661624,-5.710068265173898,-5.6835860988198155,1.3322741151321208e-08,0.4418619751803614,0.4646276948447885,18.703485686191893,0.0,0.0,0.0,0.0,0.026706231454005934,0.9805367896436025,-0.022462429146618102
mean_reversion,current_regime,robustness_spxtr_only,h_60m,401,0.11090746448075517,-0.04547806483179821,0.006422891175595475,-7.080622042079342,-6.30577811681175,6.5152210936307444e-12,0.4029697606987849,-0.0985303648228597,5.241824566593387,7.949825142627986e-08,0.4125,0.3125,0.5190624999999998,0.6375,0.9902887807079469,-0.0453393086104935
mean_reversion,current_regime,robustness_spxtr_only,h_120m,341,0.10319586134150768,-0.036129920311138264,0.005086208653025074,-7.103507302959273,-12.707430794391213,7.203344307225903e-12,0.6391291784858675,0.06706715281325493,7.852945155944871,1.9984014443252818e-15,0.0,0.0,0.0,0.0,0.9916530956663053,-0.035953626818418336
mean_reversion,current_regime,robustness_shiller_only,h_60m,1745,0.07236735440171314,-0.026621741090289457,0.005746426400603176,-4.6327472474884726,-3.898593800905284,3.8760826050120875e-06,0.2428094474756426,0.33328579787714163,19.01472035795186,0.0,0.20057306590257878,0.16468481375358168,0.24219197707736384,0.47277936962750716,0.9803992323752428,-0.026608605861888453
mean_reversion,current_regime,robustness_shiller_only,h_120m,1685,0.06904932985440412,-0.01887271949890304,0.0040704641563488395,-4.636503055669125,-4.378685344721036,3.816864211545249e-06,0.2975325446124524,0.3959138166778773,20.949029244091566,0.0,0.04451038575667656,0.02373887240356083,0.0712166172106825,0.18100890207715134,0.980526296060618,-0.01885694634231843
mvci,long_run,primary,h_12m,1794,0.10520802863517886,-0.02030428484149073,0.008890972164136791,-2.2836968181490236,-1.8815575268750255,0.022505900031992033,0.021337002075046074,0.00930341156549419,2.9910504294490883,0.001390097880904717,0.34818941504178275,0.3008356545961003,0.3983286908077994,0.45125348189415043,0.9886949565926427,-0.02001802742380848
mvci,long_run,primary,h_36m,1770,0.09216202470105632,-0.022819828498627872,0.008011369957200672,-2.848430246080105,-2.2977582848277907,0.004444374322148003,0.09317963719655775,0.009762691162050863,4.517785492985848,3.124487090833128e-06,0.2514124293785311,0.2062146892655367,0.2994350282485876,0.4152542372881356,0.9883908694190376,-0.022734850012989003
mvci,long_run,primary,h_60m,1746,0.0890901342555179,-0.02169361436508659,0.006353510964596399,-3.4144293581878875,-3.0317879621898953,0.0006537967458082913,0.14646953774920923,0.054934840597572476,7.707827732063915,6.439293542825908e-15,0.166189111747851,0.1274355300859599,0.20780802292263603,0.5214899713467048,0.9884798567091695,-0.02164422568596426
mvci,long_run,primary,h_120m,1686,0.08683702286224851,-0.017753282476268797,0.00401068077876724,-4.42650099959479,-4.542662684913194,1.0192397478879866e-05,0.24587054097148997,0.19379341753259116,14.143286824310946,0.0,0.03560830860534125,0.017804154302670624,0.05793768545994059,0.2789317507418398,0.988044535386118,-0.01772475131787578
mvci,long_run,robustness_spxtr_only,h_60m,401,0.13024531476185106,-0.08320531481844877,0.02303888023954515,-3.611517311315798,-3.14007622333353,0.0003432312335703753,0.309720431710234,-0.16653602248008714,2.9875762724482193,0.0014059955967545834,0.4125,0.3,0.525,0.625,0.9894328119092446,-0.0826633398607334
mvci,long_run,robustness_spxtr_only,h_120m,341,0.11684818801221165,-0.08563169566261948,0.008708338285396718,-9.833299173301286,-34.5624804212561,3.066651849561668e-20,0.7314381499446109,0.12932297206600707,5.066734415436297,2.0234914899219802e-07,0.0,0.0,0.0,0.058823529411764705,0.98696766276482,-0.08513833997876889
mvci,long_run,robustness_shiller_only,h_60m,1745,0.0659084598927126,-0.015452220799471764,0.006682822145062737,-2.3122298430293933,-2.011584930434948,0.02088104708801624,0.07432786881884768,0.029416361206558772,5.875966948211682,2.1019109786024615e-09,0.22636103151862463,0.1833810888252149,0.2693409742120344,0.47564469914040114,0.9884755315543682,-0.015411051605160616
mvci,long_run,robustness_shiller_only,h_120m,1685,0.061925042626035834,-0.015926749216376792,0.0038885842234721835,-4.095770671557044,-4.234936071421603,4.407436975932435e-05,0.18908284069662729,0.15913061118552319,13.952200182905509,0.0,0.12462908011869436,0.09198813056379822,0.1543026706231454,0.4094955489614243,0.9880400127773242,-0.015895139206590157
mvci,current_regime,primary,h_12m,1794,0.11308656971173964,-0.043172860637271486,0.013520013977186957,-3.193255621637623,-2.5518844737619015,0.0014312069985579926,0.06828739686220398,0.10313645549260708,9.631806044212267,0.0,0.3788300835654596,0.3286908077994429,0.43043175487465174,0.4958217270194986,0.9773040694647261,-0.04293914103876412
mvci,current_regime,primary,h_36m,1770,0.10130010067530565,-0.04399559353229522,0.009941578940704797,-4.42541308525547,-4.010701428512781,1.0213306263021468e-05,0.24821756376328008,0.24674739656834388,11.56000112698908,0.0,0.02824858757062147,0.011299435028248588,0.0480225988700565,0.19491525423728814,0.977401147371918,-0.04391447301516906
mvci,current_regime,primary,h_60m,1746,0.09808038459054678,-0.037728606010108065,0.007537554052172443,-5.0054176393248,-4.193858620154646,6.136683697667186e-07,0.3197989672437779,0.31909488738545744,15.317004396980323,0.0,0.0830945558739255,0.05730659025787966,0.11461318051575932,0.3008595988538682,0.9775036888914487,-0.037683745853354746
mvci,current_regime,primary,h_120m,1686,0.09488687617641094,-0.02680311621217782,0.006234901043919745,-4.298883979612817,-4.27585539460773,1.814908989180908e-05,0.4117203566474701,0.42272793149762244,17.717208770320468,0.0,0.0,0.0,0.0,0.05934718100890208,0.9777662534176204,-0.02677189506235185
mvci,current_regime,robustness_spxtr_only,h_60m,401,0.11295271658794881,-0.04549122871500317,0.005865772902157155,-7.7553682138416296,-7.622611922845914,7.42335917357119e-14,0.3378158900819981,0.0026546870958383817,4.269873133661924,9.779209338089956e-06,0.4125,0.3,0.525,0.6375,0.9871572379796125,-0.0452406194307827
mvci,current_regime,robustness_spxtr_only,h_120m,341,0.1057998797260663,-0.039781177344620285,0.005140657280300739,-7.7385390963649305,,1.1655097445285398e-13,0.6451430819853765,-0.021603742885897503,6.7179313757817605,9.216072349715887e-12,0.0,0.0,0.0,0.0,0.9891522677909654,-0.039509655073639724
mvci,current_regime,robustness_shiller_only,h_60m,1745,0.07237222938712656,-0.029762248483725457,0.005752231676057125,-5.174035080611709,-4.150799924669333,2.5554164226613076e-07,0.19914542668640955,0.23949900361843213,14.801480344677133,0.0,0.33810888252148996,0.2907593123209169,0.3911891117478509,0.5959885386819485,0.9775038811315052,-0.02972965030650181
mvci,current_regime,robustness_shiller_only,h_120m,1685,0.06913182406840818,-0.022916603397132966,0.0053776644049689576,-4.261441709891388,-4.0303029236508285,2.143608337970125e-05,0.2876217520120258,0.33627397451908425,17.558373110275163,0.0,0.0830860534124629,0.05341246290801187,0.11275964391691394,0.26409495548961426,0.9777658936196565,-0.02288939802617544
